,tweet_length
519,63
520,100
521,137
522,81
523,92
524,92
525,74
526,57
527,62
528,87
529,64
530,61
531,82
532,62
533,53
534,92
535,101
536,71
537,69
538,72
539,84
540,70
541,77
542,88
543,45
544,72
545,53
546,60
547,74
548,34
549,106
550,58
551,64
552,98
553,66
554,62
555,115
556,67
557,93
558,66
559,54
560,64
561,79
562,52
563,50
564,123
565,98
566,66
567,66
568,92
569,54
570,61
571,66
572,69
573,109
574,95
575,62
576,48
577,93
578,60
579,70
580,86
581,107
582,63
583,51
584,98
585,66
586,71
587,58
588,65
589,47
590,66
591,61
592,103
593,60
594,26
595,82
596,117
597,106
598,107
599,99
600,107
601,103
602,105
603,127
604,104
605,109
606,131
607,96
608,101
609,104
610,111
611,68
612,99
613,60
614,68
615,62
616,67
617,103
618,61
619,64
620,57
621,89
622,62
623,55
624,86
625,96
626,65
627,90
628,61
629,74
630,67
631,72
632,63
633,97
634,98
635,67
636,65
637,57
638,97
639,66
640,56
641,109
642,67
643,62
644,94
645,37
646,65
647,90
648,84
649,81
650,65
651,48
652,52
653,63
654,82
655,91
656,66
657,64
658,98
659,67
660,46
661,66
662,63
663,67
664,86
665,98
666,67
667,93
668,108
669,98
670,100
671,104
672,113
673,105
674,102
675,89
676,83
677,103
678,108
679,70
680,76
681,56
682,67
683,102
684,82
685,51
686,80
687,52
688,53
689,38
690,89
691,67
692,96
693,67
694,88
695,65
696,52
697,55
698,59
699,77
700,65
701,78
702,133
703,65
704,85
705,75
706,65
707,66
708,61
709,76
710,66
711,62
712,101
713,93
714,91
715,74
716,62
717,63
718,54
719,51
720,67
721,62
722,98
723,67
724,40
725,63
726,67
727,63
728,77
729,59
730,89
731,86
732,114
733,62
734,79
735,62
736,56
737,104
738,65
739,52
740,47
741,93
742,71
743,63
744,100
745,64
746,60
747,96
748,27
749,105
750,87
751,68
752,60
753,54
754,59
755,86
756,64
757,56
758,40
759,67
760,94
761,67
762,107
763,110
764,121
765,137
766,83
767,137
768,129
769,125
770,101
771,62
772,45
773,77
774,79
775,66
776,107
777,104
778,65
779,83
780,63
781,67
782,53
783,87
784,64
785,39
786,37
787,94
788,85
789,63
790,64
791,75
792,69
793,89
794,38
795,60
796,60
797,38
798,69
799,64
800,99
801,45
802,86
803,63
804,95
805,42
806,66
807,69
808,137
809,108
810,111
811,118
812,95
813,107
814,137
815,122
816,89
817,113
818,106
819,108
820,107
821,115
822,112
823,128
824,104
825,107
826,90
827,119
828,137
829,106
830,61
831,133
832,67
833,66
834,98
835,74
836,64
837,63
838,83
839,119
840,38
841,108
842,79
843,54
844,67
845,74
846,64
847,79
848,63
849,75
850,84
851,86
852,136
853,62
854,66
855,60
856,60
857,80
858,76
859,49
860,70
861,94
862,118
863,70
864,65
865,97
866,57
867,91
868,64
869,66
870,65
871,64
872,35
873,99
874,68
875,54
876,62
877,137
878,101
879,137
880,114
881,108
882,104
883,95
884,118
885,137
886,103
887,108
888,63
889,126
890,117
891,116
892,103
893,72
894,93
895,68
896,69
897,65
898,55
899,50
900,66
901,91
902,94
903,72
904,52
905,61
906,75
907,57
908,66
909,64
910,79
911,65
912,115
913,95
914,92
915,62
916,82
917,88
918,64
919,96
920,49
921,28
922,51
923,90
924,77
925,94
926,91
927,66
928,66
929,91
930,70
931,91
932,63
933,128
934,128
935,120
936,129
937,128
938,116
939,128
940,132
941,127
942,122
943,137
944,137
945,93
946,98
947,125
948,108
949,106
950,109
951,108
952,106
953,58
954,55
955,61
956,96
957,57
958,67
959,109
960,92
961,64
962,114
963,65
964,66
965,94
966,81
967,113
968,28
969,65
970,73
971,94
972,77
973,48
974,61
975,90
976,73
977,71
978,84
979,62
980,45
981,65
982,67
983,75
984,81
985,44
986,71
987,43
988,75
989,61
990,109
991,56
992,80
993,126
994,112
995,100
996,85
997,110
998,114
999,122
1000,101
1001,87
1002,87
1003,107
1004,128
1005,101
1006,109
1007,95
1008,107
1009,106
1010,106
1011,108
1012,108
1013,97
1014,65
1015,36
1016,51
1017,63
1018,19
1019,59
1020,70
1021,54
1022,68
1023,68
1024,65
1025,67
1026,69
1027,66
1028,66
1029,92
1030,81
1031,95
1032,93
1033,65
1034,95
1035,70
1036,72
1037,63
1038,68
1039,62
1040,51
1041,47
1042,52
1043,86
1044,66
1045,70
1046,56
1047,77
1048,59
1049,62
1050,59
1051,65
1052,93
1053,60
1054,57
1055,53
1056,71
1057,54
1058,97
1059,45
1060,60
1061,77
1062,68
1063,52
1064,76
1065,69
1066,69
1067,67
1068,49
1069,102
1070,51
1071,59
1072,44
1073,66
1074,59
1075,57
1076,56
1077,74
1078,86
1079,57
1080,66
1081,52
1082,77
1083,60
1084,66
1085,59
1086,67
1087,42
1088,74
1089,86
1090,77
1091,97
1092,57
1093,72
1094,86
1095,61
1096,90
1097,88
1098,90
1099,67
1100,113
1101,87
1102,88
1103,68
1104,94
1105,86
1106,96
1107,90
1108,68
1109,63
1110,71
1111,62
1112,19
1113,73
1114,86
1115,66
1116,76
1117,56
1118,92
1119,90
1120,48
1121,61
1122,62
1123,96
1124,90
1125,69
1126,91
1127,56
1128,98
1129,71
1130,89
1131,87
1132,85
1133,46
1134,91
1135,86
1136,66
1137,85
1138,64
1139,123
1140,128
1141,103
1142,107
1143,105
1144,102
1145,123
1146,137
1147,131
1148,137
1149,87
1150,115
1151,137
1152,105
1153,93
1154,125
1155,113
1156,94
1157,117
1158,107
1159,50
1160,66
1161,67
1162,117
1163,60
1164,68
1165,61
1166,62
1167,98
1168,54
1169,67
1170,66
1171,63
1172,69
1173,74
1174,55
1175,97
1176,61
1177,67
1178,67
1179,54
1180,99
1181,64
1182,52
1183,79
1184,70
1185,56
1186,59
1187,68
1188,63
1189,69
1190,67
1191,70
1192,56
1193,71
1194,60
1195,68
1196,91
1197,90
1198,85
1199,58
1200,31
1201,50
1202,89
1203,57
1204,85
1205,66
1206,67
1207,76
1208,41
1209,77
1210,65
1211,67
1212,70
1213,58
1214,67
1215,69
1216,56
1217,58
1218,66
1219,76
1220,66
1221,63
1222,70
1223,70
1224,90
1225,65
1226,70
1227,68
1228,67
1229,63
1230,82
1231,71
1232,71
1233,96
1234,57
1235,81
1236,71
1237,66
1238,65
1239,63
1240,69
1241,52
1242,67
1243,62
1244,56
1245,67
1246,71
1247,82
1248,88
1249,56
1250,66
1251,61
1252,72
1253,82
1254,66
1255,65
1256,67
1257,68
1258,69
1259,66
1260,69
1261,63
1262,94
1263,59
1264,56
1265,68
1266,62
1267,67
1268,67
1269,59
1270,99
1271,86
1272,98
1273,79
1274,84
1275,63
1276,88
1277,79
1278,58
1279,99
1280,89
1281,59
1282,81
1283,76
1284,80
1285,89
1286,71
1287,117
1288,69
1289,88
1290,116
1291,108
1292,65
1293,52
1294,84
1295,89
1296,83
1297,63
1298,88
1299,123
1300,65
1301,66
1302,95
1303,89
1304,70
1305,85
1306,91
1307,95
1308,67
1309,71
1310,99
1311,34
1312,90
1313,48
1314,65
1315,76
1316,68
1317,98
1318,87
1319,87
1320,101
1321,107
1322,107
1323,128
1324,119
1325,128
1326,111
1327,122
1328,85
1329,120
1330,114
1331,109
1332,111
1333,120
1334,106
1335,116
1336,126
1337,118
1338,92
1339,93
1340,115
1341,91
1342,67
1343,67
1344,66
1345,66
1346,58
1347,94
1348,67
1349,60
1350,65
1351,62
1352,64
1353,67
1354,55
1355,97
1356,48
1357,76
1358,59
1359,67
1360,60
1361,75
1362,79
1363,66
1364,66
1365,55
1366,62
1367,67
1368,97
1369,57
1370,70
1371,18
1372,59
1373,98
1374,89
1375,64
1376,66
1377,68
1378,123
1379,63
1380,68
1381,88
1382,63
1383,69
1384,58
1385,94
1386,65
1387,70
1388,92
1389,96
1390,66
1391,64
1392,126
1393,67
1394,77
1395,66
1396,18
1397,82
1398,64
1399,68
1400,24
1401,68
1402,114
1403,63
1404,82
1405,70
1406,68
1407,56
1408,83
1409,67
1410,24
1411,72
1412,65
1413,69
1414,83
1415,66
1416,23
1417,70
1418,64
1419,97
1420,59
1421,17
1422,56
1423,92
1424,54
1425,68
1426,18
1427,63
1428,65
1429,64
1430,59
1431,58
1432,55
1433,67
1434,66
1435,66
1436,58
1437,66
1438,65
1439,55
1440,57
1441,64
1442,85
1443,89
1444,83
1445,66
1446,85
1447,81
1448,57
1449,88
1450,61
1451,67
1452,97
1453,88
1454,108
1455,118
1456,88
1457,72
1458,64
1459,87
1460,66
1461,84
1462,97
1463,67
1464,69
1465,85
1466,94
1467,98
1468,72
1469,84
1470,70
1471,75
1472,69
1473,86
1474,69
1475,72
1476,98
1477,73
1478,64
1479,45
1480,75
1481,90
1482,51
1483,98
1484,89
1485,67
1486,19
1487,84
1488,73
1489,66
1490,52
1491,89
1492,90
1493,88
1494,81
1495,98
1496,89
1497,121
1498,48
1499,86
1500,51
1501,54
1502,92
1503,52
1504,67
1505,103
1506,128
1507,121
1508,108
1509,105
1510,109
1511,104
1512,100
1513,98
1514,125
1515,88
1516,67
1517,67
1518,77
1519,70
1520,66
1521,88
1522,61
1523,96
1524,64
1525,61
1526,93
1527,53
1528,59
1529,63
1530,72
1531,69
1532,69
1533,89
1534,67
1535,70
1536,70
1537,64
1538,59
1539,64
1540,75
1541,72
1542,58
1543,90
1544,67
1545,63
1546,69
1547,52
1548,64
1549,88
1550,63
1551,78
1552,61
1553,47
1554,73
1555,71
1556,59
1557,57
1558,58
1559,95
1560,56
1561,59
1562,57
1563,62
1564,61
1565,69
1566,69
1567,63
1568,66
1569,52
1570,57
1571,59
1572,39
1573,66
1574,92
1575,61
1576,64
1577,69
1578,70
1579,53
1580,75
1581,65
1582,70
1583,66
1584,53
1585,98
1586,54
1587,43
1588,67
1589,63
1590,69
1591,60
1592,68
1593,65
1594,77
1595,68
1596,64
1597,35
1598,63
1599,68
1600,63
1601,69
1602,64
1603,59
1604,88
1605,47
1606,65
1607,77
1608,64
1609,67
1610,70
1611,68
1612,82
1613,80
1614,67
1615,90
1616,65
1617,69
1618,99
1619,85
1620,66
1621,94
1622,86
1623,65
1624,101
1625,88
1626,83
1627,96
1628,85
1629,86
1630,95
1631,86
1632,64
1633,58
1634,90
1635,64
1636,89
1637,60
1638,88
1639,132
1640,88
1641,67
1642,59
1643,95
1644,69
1645,75
1646,87
1647,54
1648,99
1649,68
1650,65
1651,99
1652,92
1653,116
1654,87
1655,71
1656,70
1657,88
1658,98
1659,89
1660,75
1661,85
1662,92
1663,71
1664,85
1665,77
1666,48
1667,88
1668,75
1669,79
1670,87
1671,101
1672,137
1673,137
1674,102
1675,71
1676,109
1677,96
1678,111
1679,112
1680,120
1681,69
1682,64
1683,95
1684,63
1685,66
1686,71
1687,59
1688,91
1689,63
1690,60
1691,56
1692,56
1693,60
1694,57
1695,71
1696,91
1697,70
1698,63
1699,96
1700,65
1701,68
1702,68
1703,65
1704,92
1705,64
1706,70
1707,61
1708,62
1709,101
1710,64
1711,49
1712,69
1713,68
1714,56
1715,67
1716,67
1717,69
1718,65
1719,63
1720,77
1721,60
1722,85
1723,54
1724,55
1725,97
1726,54
1727,66
1728,66
1729,63
1730,50
1731,87
1732,82
1733,67
1734,67
1735,70
1736,105
1737,63
1738,77
1739,65
1740,64
1741,48
1742,50
1743,68
1744,68
1745,113
1746,65
1747,65
1748,79
1749,52
1750,64
1751,67
1752,56
1753,58
1754,51
1755,63
1756,98
1757,58
1758,53
1759,48
1760,54
1761,66
1762,62
1763,67
1764,66
1765,55
1766,71
1767,53
1768,108
1769,66
1770,60
1771,80
1772,60
1773,58
1774,87
1775,58
1776,68
1777,65
1778,43
1779,57
1780,64
1781,55
1782,102
1783,60
1784,84
1785,64
1786,66
1787,50
1788,99
1789,66
1790,78
1791,95
1792,86
1793,131
1794,119
1795,88
1796,66
1797,66
1798,83
1799,35
1800,93
1801,88
1802,89
1803,82
1804,79
1805,81
1806,89
1807,86
1808,87
1809,87
1810,51
1811,107
1812,66
1813,89
1814,73
1815,60
1816,83
1817,67
1818,87
1819,88
1820,69
1821,89
1822,57
1823,84
1824,89
1825,68
1826,69
1827,87
1828,83
1829,52
1830,87
1831,78
1832,54
1833,71
1834,41
1835,87
1836,79
1837,68
1838,104
1839,87
1840,106
1841,118
1842,118
1843,104
1844,113
1845,129
1846,106
1847,123
1848,118
1849,120
1850,108
1851,118
1852,102
1853,108
1854,55
1855,57
1856,63
1857,50
1858,66
1859,68
1860,62
1861,65
1862,62
1863,58
1864,50
1865,67
1866,63
1867,94
1868,65
1869,114
1870,91
1871,65
1872,70
1873,77
1874,64
1875,45
1876,61
1877,66
1878,63
1879,79
1880,95
1881,59
1882,58
1883,101
1884,67
1885,62
1886,65
1887,67
1888,27
1889,64
1890,67
1891,71
1892,64
1893,55
1894,75
1895,61
1896,58
1897,67
1898,65
1899,70
1900,65
1901,67
1902,63
1903,58
1904,70
1905,78
1906,56
1907,65
1908,53
1909,61
1910,55
1911,67
1912,71
1913,100
1914,65
1915,67
1916,53
1917,64
1918,68
1919,62
1920,60
1921,64
1922,19
1923,43
1924,95
1925,47
1926,55
1927,39
1928,64
1929,100
1930,70
1931,70
1932,59
1933,68
1934,65
1935,55
1936,64
1937,67
1938,65
1939,70
1940,59
1941,55
1942,67
1943,87
1944,64
1945,81
1946,65
1947,76
1948,91
1949,82
1950,84
1951,66
1952,69
1953,83
1954,88
1955,87
1956,81
1957,99
1958,80
1959,81
1960,81
1961,67
1962,90
1963,62
1964,60
1965,80
1966,83
1967,64
1968,96
1969,90
1970,89
1971,72
1972,94
1973,72
1974,57
1975,81
1976,61
1977,69
1978,62
1979,67
1980,75
1981,50
1982,65
1983,90
1984,96
1985,88
1986,48
1987,89
1988,39
1989,90
1990,41
1991,95
1992,83
1993,68
1994,89
1995,64
1996,126
1997,103
1998,126
1999,118
2000,124
2001,101
2002,137
2003,137
2004,86
2005,91
2006,114
2007,113
2008,108
2009,119
2010,108
2011,102
2012,109
2013,116
2014,108
2015,110
2016,76
2017,63
2018,19
2019,67
2020,61
2021,89
2022,60
2023,25
2024,68
2025,65
2026,69
2027,92
2028,39
2029,64
2030,61
2031,64
2032,62
2033,87
2034,68
2035,50
2036,108
2037,71
2038,62
2039,49
2040,80
2041,55
2042,72
2043,38
2044,71
2045,67
2046,65
2047,70
2048,68
2049,68
2050,81
2051,90
2052,71
2053,104
2054,64
2055,58
2056,80
2057,64
2058,82
2059,65
2060,67
2061,72
2062,68
2063,65
2064,55
2065,64
2066,69
2067,72
2068,65
2069,50
2070,42
2071,54
2072,67
2073,67
2074,62
2075,65
2076,51
2077,67
2078,54
2079,61
2080,46
2081,64
2082,42
2083,42
2084,73
2085,63
2086,57
2087,63
2088,101
2089,80
2090,54
2091,26
2092,69
2093,64
2094,68
2095,64
2096,51
2097,68
2098,88
2099,76
2100,59
2101,80
2102,88
2103,90
2104,101
2105,84
2106,94
2107,89
2108,66
2109,60
2110,79
2111,88
2112,57
2113,64
2114,97
2115,82
2116,69
2117,65
2118,68
2119,66
2120,88
2121,105
2122,68
2123,96
2124,71
2125,72
2126,85
2127,65
2128,83
2129,93
2130,34
2131,106
2132,89
2133,40
2134,55
2135,101
2136,102
2137,108
2138,76
2139,108
2140,108
2141,111
2142,110
2143,119
2144,84
2145,105
2146,101
2147,105
2148,116
2149,108
2150,116
2151,104
2152,92
2153,83
2154,52
2155,67
2156,69
2157,43
2158,56
2159,46
2160,74
2161,63
2162,61
2163,69
2164,67
2165,97
2166,65
2167,66
2168,57
2169,52
2170,84
2171,69
2172,44
2173,61
2174,63
2175,70
2176,57
2177,66
2178,49
2179,59
2180,45
2181,61
2182,61
2183,73
2184,79
2185,71
2186,59
2187,59
2188,65
2189,67
2190,69
2191,47
2192,72
2193,69
2194,99
2195,66
2196,54
2197,57
2198,54
2199,65
2200,61
2201,82
2202,60
2203,60
2204,47
2205,59
2206,58
2207,40
2208,92
2209,56
2210,67
2211,66
2212,53
2213,84
2214,61
2215,65
2216,57
2217,68
2218,66
2219,63
2220,69
2221,69
2222,60
2223,96
2224,68
2225,66
2226,67
2227,66
2228,55
2229,61
2230,60
2231,79
2232,67
2233,97
2234,92
2235,89
2236,57
2237,60
2238,68
2239,68
2240,85
2241,63
2242,94
2243,80
2244,69
2245,68
2246,70
2247,97
2248,71
2249,62
2250,63
2251,88
2252,82
2253,103
2254,72
2255,61
2256,44
2257,104
2258,89
2259,120
2260,68
2261,89
2262,96
2263,66
2264,87
2265,65
2266,100
2267,59
2268,83
2269,80
2270,74
2271,78
2272,81
2273,98
2274,90
2275,89
2276,75
2277,90
2278,97
2279,89
2280,68
2281,60
2282,68
2283,90
2284,90
2285,58
2286,57
2287,95
2288,86
2289,57
2290,65
2291,88
2292,67
2293,110
2294,123
2295,107
2296,128
2297,104
2298,137
2299,115
2300,118
2301,120
2302,95
2303,104
2304,108
2305,104
2306,127
2307,107
2308,104
2309,121
2310,109
2311,114
2312,52
2313,80
2314,94
2315,66
2316,60
2317,67
2318,68
2319,64
2320,54
2321,61
2322,66
2323,68
2324,66
2325,97
2326,58
2327,66
2328,70
2329,97
2330,63
2331,69
2332,54
2333,54
2334,91
2335,60
2336,67
2337,50
2338,77
2339,66
2340,38
2341,93
2342,69
2343,79
2344,66
2345,67
2346,76
2347,66
2348,64
2349,71
2350,68
2351,62
2352,70
2353,79
2354,71
2355,66
2356,67
2357,65
2358,60
2359,60
2360,68
2361,66
2362,70
2363,95
2364,67
2365,79
2366,63
2367,62
2368,98
2369,64
2370,49
2371,73
2372,66
2373,61
2374,63
2375,63
2376,56
2377,66
2378,47
2379,65
2380,59
2381,73
2382,57
2383,65
2384,71
2385,71
2386,68
2387,59
2388,44
2389,61
2390,65
2391,66
2392,57
2393,70
2394,68
2395,97
2396,62
2397,65
2398,59
2399,51
2400,71
2401,66
2402,69
2403,66
2404,64
2405,71
2406,65
2407,62
2408,93
2409,70
2410,69
2411,67
2412,86
2413,104
2414,93
2415,93
2416,86
2417,55
2418,66
2419,86
2420,68
2421,93
2422,104
2423,88
2424,89
2425,67
2426,99
2427,65
2428,88
2429,62
2430,117
2431,75
2432,90
2433,54
2434,99
2435,80
2436,88
2437,64
2438,99
2439,85
2440,72
2441,65
2442,116
2443,95
2444,83
2445,87
2446,64
2447,90
2448,66
2449,92
2450,73
2451,82
2452,47
2453,89
2454,72
2455,70
2456,89
2457,66
2458,67
2459,69
2460,89
2461,63
2462,83
2463,83
2464,77
2465,51
2466,88
2467,86
2468,91
2469,68
2470,87
2471,48
2472,89
2473,69
2474,111
2475,137
2476,96
2477,126
2478,104
2479,112
2480,96
2481,104
2482,106
2483,111
2484,122
2485,109
2486,124
2487,119
2488,133
2489,123
2490,114
2491,107
2492,87
2493,99
2494,107
2495,106
2496,59
2497,66
2498,58
2499,51
2500,64
2501,67
2502,63
2503,64
2504,67
2505,65
2506,61
2507,65
2508,65
2509,54
2510,73
2511,56
2512,54
2513,91
2514,65
2515,68
2516,70
2517,72
2518,67
2519,63
2520,69
2521,104
2522,60
2523,82
2524,66
2525,90
2526,67
2527,67
2528,24
2529,54
2530,68
2531,61
2532,67
2533,103
2534,59
2535,60
2536,58
2537,68
2538,100
2539,74
2540,69
2541,99
2542,65
2543,69
2544,67
2545,69
2546,18
2547,58
2548,55
2549,67
2550,96
2551,61
2552,34
2553,54
2554,63
2555,18
2556,89
2557,77
2558,66
2559,68
2560,47
2561,24
2562,63
2563,58
2564,66
2565,77
2566,60
2567,47
2568,61
2569,58
2570,64
2571,56
2572,60
2573,93
2574,75
2575,59
2576,87
2577,48
2578,89
2579,63
2580,67
2581,65
2582,66
2583,61
2584,61
2585,63
2586,67
2587,59
2588,96
2589,74
2590,72
2591,89
2592,88
2593,87
2594,108
2595,88
2596,96
2597,54
2598,90
2599,68
2600,73
2601,88
2602,67
2603,96
2604,77
2605,75
2606,86
2607,66
2608,79
2609,96
2610,93
2611,86
2612,54
2613,91
2614,121
2615,70
2616,64
2617,64
2618,83
2619,69
2620,124
2621,74
2622,57
2623,76
2624,67
2625,91
2626,60
2627,90
2628,107
2629,96
2630,68
2631,89
2632,72
2633,78
2634,64
2635,88
2636,73
2637,84
2638,94
2639,60
2640,90
2641,43
2642,52
2643,95
2644,90
2645,55
2646,95
2647,87
2648,83
2649,67
2650,108
2651,108
2652,137
2653,107
2654,137
2655,77
2656,101
2657,133
2658,125
2659,61
2660,62
2661,63
2662,67
2663,29
2664,66
2665,63
2666,70
2667,67
2668,64
2669,65
2670,89
2671,41
2672,96
2673,65
2674,51
2675,61
2676,65
2677,67
2678,118
2679,81
2680,58
2681,82
2682,68
2683,54
2684,68
2685,51
2686,48
2687,80
2688,76
2689,62
2690,66
2691,88
2692,42
2693,65
2694,68
2695,62
2696,52
2697,109
2698,102
2699,64
2700,79
2701,63
2702,101
2703,61
2704,65
2705,72
2706,80
2707,100
2708,71
2709,59
2710,65
2711,67
2712,67
2713,68
2714,62
2715,65
2716,65
2717,75
2718,85
2719,62
2720,61
2721,64
2722,70
2723,59
2724,66
2725,18
2726,39
2727,73
2728,54
2729,95
2730,58
2731,40
2732,65
2733,62
2734,66
2735,29
2736,65
2737,67
2738,68
2739,59
2740,73
2741,39
2742,98
2743,71
2744,50
2745,59
2746,68
2747,55
2748,55
2749,89
2750,74
2751,46
2752,97
2753,60
2754,99
2755,61
2756,68
2757,57
2758,54
2759,89
2760,72
2761,88
2762,88
2763,68
2764,37
2765,86
2766,61
2767,97
2768,66
2769,88
2770,78
2771,97
2772,84
2773,88
2774,99
2775,74
2776,96
2777,128
2778,63
2779,61
2780,91
2781,106
2782,89
2783,69
2784,72
2785,79
2786,76
2787,63
2788,67
2789,88
2790,77
2791,43
2792,88
2793,98
2794,97
2795,65
2796,89
2797,30
2798,101
2799,66
2800,73
2801,83
2802,54
2803,113
2804,107
2805,111
2806,108
2807,108
2808,111
2809,103
2810,98
2811,111
2812,98
2813,92
2814,97
2815,104
2816,54
2817,66
2818,59
2819,59
2820,89
2821,53
2822,62
2823,67
2824,63
2825,64
2826,50
2827,98
2828,65
2829,63
2830,58
2831,65
2832,55
2833,61
2834,80
2835,66
2836,84
2837,63
2838,56
2839,53
2840,59
2841,42
2842,66
2843,65
2844,67
2845,55
2846,61
2847,106
2848,68
2849,62
2850,82
2851,63
2852,62
2853,56
2854,42
2855,59
2856,64
2857,68
2858,67
2859,74
2860,66
2861,69
2862,61
2863,58
2864,28
2865,56
2866,84
2867,91
2868,60
2869,87
2870,59
2871,61
2872,66
2873,75
2874,66
2875,43
2876,59
2877,57
2878,94
2879,63
2880,65
2881,55
2882,65
2883,54
2884,68
2885,69
2886,57
2887,62
2888,59
2889,59
2890,38
2891,77
2892,90
2893,62
2894,58
2895,66
2896,54
2897,79
2898,62
2899,50
2900,40
2901,67
2902,56
2903,61
2904,38
2905,52
2906,65
2907,53
2908,66
2909,78
2910,98
2911,82
2912,61
2913,83
2914,97
2915,90
2916,88
2917,79
2918,105
2919,84
2920,64
2921,81
2922,88
2923,86
2924,64
2925,67
2926,91
2927,87
2928,65
2929,71
2930,87
2931,81
2932,95
2933,79
2934,69
2935,106
2936,89
2937,68
2938,83
2939,93
2940,66
2941,89
2942,19
2943,81
2944,65
2945,98
2946,56
2947,90
2948,54
2949,79
2950,88
2951,72
2952,93
2953,85
2954,57
2955,96
2956,84
2957,96
2958,114
2959,129
2960,122
2961,106
2962,137
2963,116
2964,114
2965,100
2966,75
2967,100
2968,95
2969,132
2970,85
2971,67
2972,59
2973,110
2974,89
2975,56
2976,49
2977,45
2978,74
2979,52
2980,66
2981,67
2982,72
2983,90
2984,66
2985,67
2986,85
2987,39
2988,63
2989,54
2990,89
2991,54
2992,77
2993,62
2994,74
2995,54
2996,96
