,tweet_length
1209,102
1210,129
1211,83
1212,100
1213,105
1214,108
1215,78
1216,107
1217,114
1218,105
1219,90
1220,108
1221,103
1222,108
1223,98
1224,104
1225,97
1226,124
1227,105
1228,109
1229,120
1230,113
1231,115
1232,115
1233,106
1234,98
1235,107
1236,113
1237,110
1238,121
1239,120
1240,113
1241,107
1242,106
1243,109
1244,120
1245,113
1246,125
1247,112
1248,88
1249,77
1250,116
1251,110
1252,119
1253,121
1254,83
1255,107
1256,88
1257,94
1258,109
1259,104
1260,113
1261,114
1262,119
1263,101
1264,121
1265,121
1266,117
1267,109
1268,78
1269,113
1270,119
1271,96
1272,105
1273,117
1274,119
1275,104
1276,104
1277,105
1278,105
1279,113
1280,98
1281,104
1282,100
1283,94
1284,95
1285,111
1286,101
1287,122
1288,119
1289,103
1290,101
1291,86
1292,110
1293,112
1294,89
1295,113
1296,99
1297,130
1298,94
1299,107
1300,91
1301,112
1302,121
1303,103
1304,114
1305,110
1306,118
1307,96
1308,96
1309,96
1310,97
1311,104
1312,103
1313,121
1314,106
1315,117
1316,105
1317,122
1318,120
1319,104
1320,116
1321,111
1322,100
1323,112
1324,108
1325,104
1326,99
1327,112
1328,106
1329,107
1330,87
1331,111
1332,107
1333,117
1334,98
1335,114
1336,119
1337,103
1338,103
1339,95
1340,94
1341,111
1342,85
1343,111
1344,112
1345,106
1346,114
1347,114
1348,84
1349,101
1350,102
1351,108
1352,97
1353,109
1354,119
1355,119
1356,115
1357,116
1358,115
1359,115
1360,114
1361,110
1362,111
1363,123
1364,117
1365,113
1366,112
1367,111
1368,111
1369,111
1370,92
1371,103
1372,112
1373,120
1374,115
1375,96
1376,118
1377,115
1378,106
1379,116
1380,111
1381,120
1382,117
1383,117
1384,122
1385,89
1386,114
1387,112
1388,104
1389,112
1390,117
1391,99
1392,108
1393,111
1394,112
1395,121
1396,117
1397,110
1398,111
1399,121
1400,119
1401,89
1402,107
1403,106
1404,120
1405,110
1406,122
1407,111
1408,123
1409,114
1410,124
1411,117
1412,111
1413,122
1414,110
1415,107
1416,94
1417,123
1418,114
1419,114
1420,122
1421,73
1422,78
1423,103
1424,88
1425,110
1426,101
1427,99
1428,89
1429,120
1430,124
1431,108
1432,108
1433,86
1434,114
1435,112
1436,120
1437,102
1438,82
1439,106
1440,97
1441,111
1442,108
1443,105
1444,115
1445,106
1446,108
1447,118
1448,118
1449,113
1450,120
1451,103
1452,119
1453,110
1454,104
1455,87
1456,135
1457,90
1458,118
1459,97
1460,109
1461,97
1462,109
1463,111
1464,111
1465,115
1466,126
1467,86
1468,117
1469,104
1470,115
1471,109
1472,115
1473,108
1474,110
1475,124
1476,99
1477,112
1478,103
1479,94
1480,100
1481,86
1482,106
1483,111
1484,100
1485,98
1486,100
1487,100
1488,100
1489,102
1490,98
1491,122
1492,55
1493,135
1494,137
1495,116
1496,118
1497,133
1498,114
1499,123
1500,109
1501,122
1502,115
1503,120
1504,125
1505,132
1506,126
1507,117
1508,114
1509,113
1510,107
1511,137
1512,130
1513,126
1514,124
1515,130
1516,110
1517,121
1518,115
1519,125
1520,116
1521,122
1522,123
1523,99
1524,120
1525,119
1526,125
1527,124
1528,113
1529,126
1530,113
1531,120
1532,130
1533,124
1534,114
1535,66
1536,101
1537,128
1538,136
1539,139
1540,136
1541,136
1542,136
1543,136
1544,136
1545,136
1546,117
1547,114
1548,113
1549,113
1550,139
1551,139
1552,138
1553,138
1554,137
1555,139
1556,138
1557,117
1558,117
1559,139
1560,143
1561,139
1562,97
1563,71
1564,114
1565,102
1566,54
1567,137
1568,57
1569,40
1570,80
1571,34
1572,116
1573,137
1574,136
1575,136
1576,142
1577,135
1578,136
1579,135
1580,136
1581,139
1582,136
1583,136
1584,113
1585,107
1586,126
1587,105
1588,101
1589,128
1590,107
1591,127
1592,139
1593,94
1594,136
1595,136
1596,139
1597,61
1598,38
1599,138
1600,67
1601,138
1602,43
1603,65
1604,65
1605,139
1606,138
1607,22
1608,124
1609,143
1610,100
1611,123
1612,139
1613,111
1614,101
1615,21
1616,136
1617,135
1618,134
1619,135
1620,135
1621,135
1622,77
1623,134
1624,134
1625,135
1626,135
1627,135
1628,134
1629,49
1630,134
1631,122
1632,138
1633,47
1634,135
1635,134
1636,81
1637,134
1638,135
1639,93
1640,135
1641,139
1642,135
1643,138
1644,139
1645,137
1646,100
1647,79
1648,139
1649,138
1650,137
1651,139
1652,134
1653,135
1654,42
1655,135
1656,135
1657,135
1658,135
1659,136
1660,139
1661,143
1662,69
1663,91
1664,136
1665,139
1666,138
1667,136
1668,139
1669,138
1670,137
1671,114
1672,46
1673,135
1674,135
1675,135
1676,135
1677,128
1678,125
1679,121
1680,87
1681,72
1682,147
1683,71
1684,52
1685,138
1686,89
1687,112
1688,135
1689,39
1690,139
1691,131
1692,139
1693,135
1694,139
1695,139
1696,29
1697,47
1698,137
1699,124
1700,95
1701,105
1702,137
1703,93
1704,81
1705,135
1706,134
1707,135
1708,134
1709,46
1710,135
1711,20
1712,130
1713,98
1714,99
1715,130
1716,143
1717,134
1718,135
1719,137
1720,136
1721,58
1722,135
1723,123
1724,125
1725,114
1726,114
1727,118
1728,109
1729,95
1730,122
1731,118
1732,91
1733,114
1734,121
1735,115
1736,123
1737,116
1738,120
1739,112
1740,94
1741,123
1742,126
1743,103
1744,98
1745,112
1746,111
1747,122
1748,119
1749,112
1750,128
1751,124
1752,113
1753,101
1754,114
1755,108
1756,119
1757,111
1758,106
1759,125
1760,106
1761,124
1762,109
1763,115
1764,113
1765,107
1766,117
1767,126
1768,125
1769,119
1770,112
1771,120
1772,119
1773,132
1774,111
1775,122
1776,118
1777,122
1778,112
1779,139
1780,44
1781,61
1782,137
1783,126
1784,53
1785,139
1786,139
1787,114
1788,138
1789,137
1790,89
1791,139
1792,139
1793,63
1794,129
1795,129
1796,103
1797,46
1798,139
1799,139
1800,138
1801,120
1802,139
1803,139
1804,139
1805,138
1806,139
1807,103
1808,142
1809,139
1810,108
1811,119
1812,118
1813,103
1814,123
1815,135
1816,131
1817,124
1818,111
1819,104
1820,126
1821,111
1822,132
1823,115
1824,85
1825,124
1826,126
1827,120
1828,128
1829,133
1830,107
1831,125
1832,108
1833,110
1834,108
1835,129
1836,107
1837,105
1838,79
1839,107
1840,114
1841,126
1842,114
1843,121
1844,119
1845,119
1846,104
1847,134
1848,135
1849,139
1850,139
1851,139
1852,139
1853,138
1854,134
1855,139
1856,139
1857,139
1858,43
1859,138
1860,36
1861,139
1862,139
1863,138
1864,139
1865,139
1866,59
1867,139
1868,138
1869,138
1870,142
1871,138
1872,69
1873,139
1874,109
1875,139
1876,139
1877,138
1878,62
1879,137
1880,138
1881,139
1882,57
1883,115
1884,136
1885,126
1886,121
1887,114
1888,127
1889,140
1890,96
1891,68
1892,68
1893,78
1894,139
1895,139
1896,138
1897,138
1898,138
1899,139
1900,109
1901,129
1902,138
1903,140
1904,135
1905,140
1906,138
1907,138
1908,139
1909,135
1910,138
1911,40
1912,120
1913,106
1914,119
1915,133
1916,109
1917,128
1918,130
1919,137
1920,134
1921,136
1922,138
1923,37
1924,75
1925,125
1926,115
1927,138
1928,105
1929,129
1930,109
1931,134
1932,139
1933,90
1934,139
1935,97
1936,139
1937,49
1938,139
1939,110
1940,139
1941,143
1942,138
1943,137
1944,37
1945,139
1946,109
1947,138
1948,139
1949,139
1950,139
1951,139
1952,139
1953,138
1954,139
1955,23
1956,138
1957,138
1958,138
1959,136
1960,138
1961,139
1962,139
1963,139
1964,139
1965,142
1966,137
1967,137
1968,138
1969,138
1970,111
1971,137
1972,137
1973,123
1974,64
1975,87
1976,139
1977,139
1978,43
1979,66
1980,136
1981,138
1982,138
1983,138
1984,133
1985,136
1986,140
1987,139
1988,76
1989,119
1990,132
1991,139
1992,56
1993,106
1994,136
1995,48
1996,131
1997,112
1998,137
1999,116
2000,118
2001,121
2002,139
2003,107
2004,138
2005,62
2006,139
2007,116
2008,127
2009,126
2010,109
2011,107
2012,120
2013,115
2014,136
2015,114
2016,90
2017,112
2018,115
2019,121
2020,110
2021,112
2022,115
2023,111
2024,85
2025,104
2026,97
2027,105
2028,131
2029,143
2030,133
2031,81
2032,99
2033,138
2034,103
2035,139
2036,24
2037,134
2038,139
2039,139
2040,136
2041,136
2042,101
2043,135
2044,134
2045,135
2046,116
2047,127
2048,120
2049,112
2050,139
2051,122
2052,105
2053,122
2054,113
2055,67
2056,139
2057,139
2058,119
2059,134
2060,139
2061,139
2062,138
2063,81
2064,139
2065,127
2066,133
2067,139
2068,138
2069,139
2070,139
2071,139
2072,138
2073,138
2074,138
2075,128
2076,138
2077,143
2078,138
2079,80
2080,139
2081,139
2082,120
2083,128
2084,117
2085,128
2086,114
2087,127
2088,120
2089,119
2090,113
2091,112
2092,62
2093,138
2094,135
2095,135
2096,120
2097,134
2098,102
2099,47
2100,139
2101,136
2102,131
2103,112
2104,116
2105,136
2106,139
2107,143
2108,137
2109,138
2110,92
2111,139
2112,138
2113,41
2114,123
2115,139
2116,133
2117,135
2118,135
2119,63
2120,139
2121,73
2122,137
2123,138
2124,139
2125,138
2126,127
2127,139
2128,138
2129,137
2130,112
2131,137
2132,137
2133,136
2134,123
2135,135
2136,107
2137,128
2138,138
2139,87
2140,139
2141,139
2142,139
2143,139
2144,139
2145,138
2146,121
2147,139
2148,133
2149,139
2150,139
2151,139
2152,139
2153,139
2154,137
2155,143
2156,27
2157,89
2158,89
2159,139
2160,138
2161,139
2162,139
2163,84
2164,137
2165,136
2166,137
2167,137
2168,106
2169,139
2170,137
2171,31
2172,22
2173,136
2174,59
2175,137
2176,92
2177,122
2178,85
2179,100
2180,139
2181,136
2182,120
2183,79
2184,105
2185,138
2186,110
2187,136
2188,139
2189,125
2190,138
2191,102
2192,107
2193,42
2194,130
2195,139
2196,119
2197,139
2198,136
2199,139
2200,78
2201,124
2202,137
2203,139
2204,139
2205,130
2206,139
2207,127
2208,116
2209,113
2210,95
2211,132
2212,139
2213,114
2214,120
2215,90
2216,139
2217,119
2218,111
2219,116
2220,123
2221,114
2222,84
2223,117
2224,95
2225,128
2226,126
2227,101
2228,43
2229,42
2230,135
2231,136
2232,137
2233,137
2234,120
2235,136
2236,135
2237,135
2238,136
2239,138
2240,134
2241,138
2242,89
2243,121
2244,120
2245,126
2246,116
2247,108
2248,103
2249,128
2250,128
2251,124
2252,126
2253,85
2254,112
2255,124
2256,126
2257,120
2258,112
2259,112
2260,111
2261,111
2262,120
2263,107
2264,111
2265,102
2266,118
2267,108
2268,105
2269,101
2270,139
2271,137
2272,137
2273,135
2274,133
2275,92
2276,64
2277,138
2278,138
2279,139
2280,100
2281,134
2282,87
2283,137
2284,139
2285,139
2286,105
2287,53
2288,137
2289,125
2290,112
2291,139
2292,107
2293,105
2294,138
2295,138
2296,21
2297,124
2298,66
2299,35
2300,139
2301,137
2302,137
2303,139
2304,142
2305,137
2306,138
2307,139
2308,137
2309,81
2310,138
2311,139
2312,138
2313,138
2314,64
2315,69
2316,138
2317,121
2318,137
2319,142
2320,138
2321,137
2322,135
2323,136
2324,110
2325,126
2326,108
2327,129
2328,62
2329,136
2330,136
2331,93
2332,117
2333,119
2334,96
2335,137
2336,138
2337,137
2338,140
2339,137
2340,137
2341,27
2342,120
2343,106
2344,114
2345,101
2346,137
2347,119
2348,98
2349,136
2350,138
2351,103
2352,128
2353,117
2354,110
2355,121
2356,103
2357,125
2358,128
2359,113
2360,104
2361,111
2362,110
2363,103
2364,111
2365,112
2366,129
2367,127
2368,124
2369,111
2370,115
2371,119
2372,107
2373,118
2374,123
2375,109
2376,138
2377,137
2378,138
2379,139
2380,139
2381,119
2382,106
2383,143
2384,139
2385,139
2386,138
2387,138
2388,138
2389,137
2390,124
2391,135
2392,135
2393,139
2394,139
2395,136
2396,139
2397,139
2398,116
2399,114
2400,139
2401,138
2402,139
2403,138
2404,107
2405,139
2406,139
2407,104
2408,138
2409,143
2410,143
2411,138
2412,138
2413,116
2414,139
2415,129
2416,135
2417,139
2418,137
2419,137
2420,36
2421,139
2422,139
2423,113
2424,94
2425,114
2426,118
2427,114
2428,124
2429,118
2430,110
2431,121
2432,126
2433,105
2434,102
2435,101
2436,110
2437,45
2438,135
2439,129
2440,118
2441,92
2442,103
2443,137
2444,125
2445,137
2446,136
2447,143
2448,139
2449,137
2450,136
2451,137
2452,138
2453,119
2454,27
2455,137
2456,113
2457,138
2458,138
2459,138
2460,136
2461,138
2462,137
2463,49
2464,138
2465,136
2466,139
2467,136
2468,139
2469,147
2470,132
2471,121
2472,121
2473,84
2474,86
2475,138
2476,44
2477,139
2478,137
2479,139
2480,139
2481,137
2482,137
2483,139
2484,127
2485,136
2486,137
2487,136
2488,50
2489,66
2490,86
2491,34
2492,138
2493,37
2494,139
2495,138
2496,128
2497,136
2498,53
2499,136
2500,139
2501,137
2502,138
2503,138
2504,115
2505,138
2506,137
2507,73
2508,139
2509,138
2510,139
2511,65
2512,137
2513,138
2514,137
2515,91
2516,127
2517,138
2518,83
2519,102
2520,124
2521,86
2522,135
2523,137
2524,138
2525,54
2526,134
2527,139
2528,51
2529,64
2530,133
2531,138
2532,132
2533,108
2534,109
2535,137
2536,115
2537,116
2538,104
2539,126
2540,126
2541,122
2542,123
2543,122
2544,117
2545,122
2546,118
2547,121
2548,118
2549,124
2550,120
2551,130
2552,119
2553,118
2554,118
2555,110
2556,99
2557,119
2558,122
2559,122
2560,127
2561,103
2562,125
2563,118
2564,123
2565,133
2566,133
2567,133
2568,133
2569,133
2570,132
2571,133
2572,133
2573,89
2574,139
2575,133
2576,133
2577,133
2578,133
2579,133
2580,133
2581,22
2582,133
2583,139
2584,139
2585,139
2586,137
2587,137
2588,137
2589,139
2590,139
2591,139
2592,36
2593,38
2594,79
2595,139
2596,139
2597,138
2598,139
2599,102
2600,125
2601,125
2602,133
2603,106
2604,135
2605,108
2606,138
2607,133
2608,137
2609,137
2610,138
2611,56
2612,135
2613,136
2614,103
2615,138
2616,107
2617,125
2618,125
2619,125
2620,125
2621,125
2622,125
2623,125
2624,125
2625,125
2626,125
2627,125
2628,120
2629,131
2630,139
2631,120
2632,120
2633,120
2634,139
2635,119
2636,143
2637,125
2638,139
2639,127
2640,125
2641,129
2642,124
2643,124
2644,96
2645,65
2646,139
2647,143
2648,138
2649,135
2650,137
2651,125
2652,125
2653,137
2654,85
2655,139
2656,139
2657,125
2658,125
2659,125
2660,135
2661,135
2662,138
2663,136
2664,137
2665,138
2666,135
2667,132
2668,71
2669,137
2670,137
2671,130
2672,137
2673,135
2674,106
2675,138
2676,138
2677,121
2678,119
2679,111
2680,106
2681,119
2682,124
2683,117
2684,128
2685,128
2686,118
2687,119
2688,124
2689,115
2690,118
2691,33
2692,138
2693,138
2694,140
2695,139
2696,138
2697,139
2698,139
2699,138
2700,138
2701,138
2702,138
2703,138
2704,75
2705,136
2706,139
2707,139
2708,143
2709,136
2710,139
2711,136
2712,139
2713,139
2714,139
2715,126
2716,139
2717,96
2718,114
2719,127
2720,113
2721,117
2722,129
2723,118
2724,121
2725,130
2726,133
2727,124
2728,118
2729,131
2730,117
2731,114
2732,101
2733,130
2734,121
2735,129
2736,139
2737,139
2738,80
2739,129
2740,121
2741,139
2742,143
2743,85
2744,128
2745,138
2746,137
2747,134
2748,135
2749,138
2750,138
2751,136
2752,139
2753,123
2754,133
2755,139
2756,143
2757,125
2758,52
2759,136
2760,139
2761,137
2762,82
2763,139
2764,99
2765,113
2766,82
2767,110
2768,95
2769,96
2770,108
2771,117
2772,106
2773,127
2774,133
2775,139
2776,142
2777,115
2778,113
2779,115
2780,121
2781,104
2782,118
2783,115
2784,112
2785,127
2786,122
2787,89
2788,109
2789,119
2790,131
2791,113
2792,93
2793,125
2794,117
2795,110
2796,127
2797,125
2798,111
2799,115
2800,120
2801,126
2802,90
2803,87
2804,118
2805,135
2806,104
2807,104
2808,116
2809,118
2810,116
2811,118
2812,93
2813,133
2814,122
2815,115
2816,111
2817,122
2818,122
2819,116
2820,124
2821,117
2822,131
2823,106
2824,136
2825,136
2826,139
2827,56
2828,137
2829,137
2830,138
2831,138
2832,138
2833,139
2834,139
2835,137
2836,143
2837,137
2838,137
2839,138
2840,139
2841,88
2842,93
2843,119
2844,107
2845,105
2846,113
2847,110
2848,107
2849,107
2850,107
2851,118
2852,101
2853,142
2854,102
2855,75
2856,49
2857,91
2858,95
2859,97
2860,116
2861,62
2862,62
2863,64
2864,64
2865,64
2866,64
2867,131
2868,25
2869,25
2870,59
2871,131
2872,64
2873,139
2874,39
2875,70
2876,112
2877,162
2878,137
2879,141
2880,94
2881,87
2882,103
2883,75
2884,61
2885,61
2886,72
2887,72
2888,111
2889,277
2890,115
2891,182
2892,109
2893,117
2894,74
2895,114
2896,82
2897,77
2898,120
2899,120
2900,94
2901,94
2902,103
2903,61
2904,84
2905,106
2906,139
2907,113
2908,138
2909,96
2910,137
2911,129
2912,62
2913,105
2914,238
2915,46
2916,46
2917,123
2918,77
2919,88
2920,79
2921,98
2922,140
2923,127
2924,59
2925,93
2926,90
2927,87
2928,105
2929,70
2930,112
2931,51
2932,71
2933,67
2934,111
2935,112
2936,58
2937,132
2938,136
2939,115
2940,118
2941,75
2942,73
2943,127
2944,61
2945,48
2946,135
2947,39
2948,52
2949,98
2950,89
2951,38
2952,142
2953,121
2954,38
2955,60
2956,109
2957,105
2958,115
2959,142
2960,55
2961,83
2962,126
2963,103
2964,130
2965,45
2966,95
2967,37
2968,43
2969,32
2970,52
2971,132
2972,118
2973,94
2974,31
2975,83
2976,83
2977,90
2978,127
2979,139
2980,65
2981,81
2982,81
2983,140
2984,122
2985,122
2986,41
2987,139
2988,110
2989,140
2990,61
2991,135
2992,84
2993,120
2994,57
2995,68
2996,136
